  0.071619   0.499909   0.026614    2.073561,  0.000000
  0.119735   0.522669   0.013307    2.092752,  0.000000
  0.167820   0.486617   0.015025    2.083954,  0.000000
  0.196468   0.511992   0.009568    2.090947,  0.000000
  0.242971   0.495054   0.012373    2.019373,  0.000000
  0.297410   0.518371   0.014806    2.059482,  0.000000
  0.368508   0.511919   0.017847    2.084703,  0.000000
  0.397766   0.487270   0.009564    2.077918,  0.000000
  0.428705   0.475418   0.008283    2.064094,  0.000000
  0.522541   0.483954   0.023556    2.057614,  0.000000
  0.563438   0.517679   0.013252    2.027619,  0.000000
  0.581888   0.507837   0.005228    2.065682,  0.000000
  0.635345   0.493378   0.013845    2.056296,  0.000000
  0.691852   0.523114   0.015963    2.086167,  0.000000
  0.736136   0.516281   0.011202    2.074022,  0.000000
  0.781446   0.485614   0.013678    2.022473,  0.000000
  0.848217   0.502677   0.017229    2.031781,  0.000000
  0.897504   0.492948   0.012560    2.029644,  0.000000
  0.964698   0.475042   0.017385    2.029682,  0.000000
  1.024246   0.521025   0.018809    2.012741,  0.000000
  0.996665   0.454725   0.017952    2.069525,  0.000000
  1.022006   0.386649   0.018160    2.000899,  0.000000
  1.013147   0.326490   0.015202    2.049770,  0.000000
  1.007722   0.302964   0.006036    2.010772,  0.000000
  0.975527   0.244111   0.016771    2.070519,  0.000000
  1.005271   0.209976   0.011319    2.079317,  0.000000
  1.010978   0.133968   0.019056    2.024931,  0.000000
  0.983081   0.103396   0.010347    2.013945,  0.000000
  0.978513   0.067069   0.009153    2.047706,  0.000000
  0.991938  -0.016190   0.021084    2.013073,  0.000000
  1.008314  -0.064657   0.012790    2.061437,  0.000000
  1.001649  -0.106091   0.010492    2.023605,  0.000000
  0.983001  -0.149845   0.011891    2.042438,  0.000000
  0.977076  -0.176794   0.006898    2.051501,  0.000000
  0.998170  -0.271635   0.024289    2.025937,  0.000000
  1.000844  -0.279316   0.002033    2.085708,  0.000000
  0.997375  -0.348773   0.017386    2.070941,  0.000000
  0.997551  -0.405138   0.014091    2.038382,  0.000000
  1.010344  -0.441551   0.009649    2.013431,  0.000000
  0.982971  -0.508927   0.018181    2.018413,  0.000000
  0.934345  -0.516150   0.012290    2.009254,  0.000000
  0.909744  -0.497746   0.007681    2.068918,  0.000000
  0.863490  -0.483932   0.012068    2.046744,  0.000000
  0.775344  -0.517035   0.023539    2.015353,  0.000000
  0.740317  -0.519163   0.008773    2.023601,  0.000000
  0.687341  -0.522062   0.013264    2.011934,  0.000000
  0.665146  -0.501816   0.007510    2.028294,  0.000000
  0.622854  -0.510930   0.010816    2.007394,  0.000000
  0.563846  -0.520875   0.014960    2.015756,  0.000000
  0.486909  -0.501451   0.019838    2.012356,  0.000000
  0.470848  -0.505508   0.004141    2.031269,  0.000000
  0.383620  -0.482119   0.022577    2.053885,  0.000000
  0.343829  -0.504168   0.011373    2.083989,  0.000000
  0.280299  -0.478122   0.017166    2.012093,  0.000000
  0.245055  -0.513984   0.012570    2.023021,  0.000000
  0.195579  -0.508777   0.012437    2.006502,  0.000000
  0.136493  -0.477229   0.016745    2.091580,  0.000000
  0.090496  -0.477582   0.011500    2.073949,  0.000000
  0.051118  -0.490339   0.010348    2.048765,  0.000000
  0.018537  -0.489142   0.008151    2.030066,  0.000000
  0.015584  -0.453546   0.008930    2.040878,  0.000000
 -0.020148  -0.381080   0.020199    2.070869,  0.000000
  0.018978  -0.348065   0.012799    2.095208,  0.000000
  0.015829  -0.269565   0.019641    2.091259,  0.000000
  0.009601  -0.228661   0.010344    2.063251,  0.000000
 -0.012345  -0.191505   0.010788    2.088682,  0.000000
 -0.019159  -0.122180   0.017415    2.062758,  0.000000
  0.023240  -0.090094   0.013293    2.023832,  0.000000
  0.004152  -0.035176   0.014535    2.088995,  0.000000
 -0.000801   0.029028   0.016099    2.065205,  0.000000
  0.016813   0.077503   0.012894    2.035471,  0.000000
 -0.024013   0.121238   0.014957    2.041427,  0.000000
  0.022426   0.192714   0.021309    2.005273,  0.000000
 -0.008773   0.255147   0.017449    2.022717,  0.000000
 -0.001570   0.305573   0.012734    2.021772,  0.000000
 -0.017127   0.359334   0.013992    2.050622,  0.000000
 -0.011824   0.395618   0.009168    2.045529,  0.000000
 -0.019795   0.427120   0.008124    2.014389,  0.000000
  0.016174   0.519782   0.024850    2.097812,  0.000000
